bgc,ss_nospace,sppsplit,feasible,spp,newfeas,mod,FEASFEB2025,outrange
CWHws3,CWHws3/Fm50,Ss,3,Ss,2,DVM,2,FALSE
CWHws3,CWHws3/Fm50,Ba,3,Ba,3,DVM,3,FALSE
CWHws3,CWHws3/Fm50,Cw,3,Cw,3,DVM,3,FALSE
CWHws3,CWHws3/Fm50,Ep,3,Ep,3,DVM,3,FALSE
CWHws3,CWHws3/Fm50,Mb,3,Mb,5,DVM,5,FALSE
CWHws3,CWHws3/Wb51,Plc,2,Pl,2,,2,FALSE
CWHws3,CWHws3/Wb51,Cw,3,Cw,3,,3,FALSE
CWHws3,CWHws3/Wb51,Ep,3,Ep,3,,3,FALSE
CWHws3,CWHws3/Wb51,Hw,3,Hw,3,,3,FALSE
CWHws3,CWHws3/Ws56,Cw,2,Cw,1,DVM,1,FALSE
CWHws3,CWHws3/Ws56,Hw,3,Hw,1,DVM,1,FALSE
CWHws3,CWHws3/Ws56,Ss,3,Ss,2,DVM,2,FALSE
CWHws3,CWHws3/Ws56,Ac,3,Ac,3,DVM,3,FALSE
CWHws3,CWHws3/Ws56,Ba,,Ba,3,DVM,3,FALSE
CWHws3,CWHws3/Ws56,Dr,3,Dr,3,DVM,3,FALSE
CWHws3,CWHws3/Ws56,Ep,3,Ep,3,DVM,3,FALSE
CWHws3,CWHws3/Ws56,Sx,3,Sx,3,,3,FALSE
CWHws3,CWHws3/Ws56,Mb,5,Mb,5,DVM,5,FALSE
CWHxs,CWHxs/101,Fdc,,Fd,1,HK,1,FALSE
CWHxs,CWHxs/101,Hw,,Hw,1,HK,1,FALSE
CWHxs,CWHxs/101,Cw,,Cw,2,HK,2,FALSE
CWHxs,CWHxs/101,Bg,,Bg,3,HK,3,FALSE
CWHxs,CWHxs/101,Ep,,Ep,3,HK,3,FALSE
CWHxs,CWHxs/101,Pw,,Pw,3,HK,3,FALSE
CWHxs,CWHxs/101,Sxw,,Sx,3,HK,3,FALSE
CWHxs,CWHxs/101.1,Fdc,,Fd,1,HK,1,FALSE
CWHxs,CWHxs/101.1,Hw,,Hw,1,HK,1,FALSE
CWHxs,CWHxs/101.1,Cw,,Cw,2,HK,2,FALSE
CWHxs,CWHxs/101.1,Bg,,Bg,3,HK,3,FALSE
CWHxs,CWHxs/101.1,Ep,,Ep,3,HK,3,FALSE
CWHxs,CWHxs/101.1,Pw,,Pw,3,HK,3,FALSE
CWHxs,CWHxs/101.1,Sxw,,Sx,3,HK,3,FALSE
CWHxs,CWHxs/101.2,Fdc,,Fd,1,HK,1,FALSE
CWHxs,CWHxs/101.2,Hw,,Hw,1,HK,1,FALSE
CWHxs,CWHxs/101.2,Cw,,Cw,3,HK,3,FALSE
CWHxs,CWHxs/101.2,Plc,,Pl,3,HK,3,FALSE
CWHxs,CWHxs/101.2,Pw,,Pw,3,HK,3,FALSE
CWHxs,CWHxs/102,Fdc,,Fd,1,HK,1,FALSE
CWHxs,CWHxs/102,Plc,,Pl,2,HK,2,FALSE
CWHxs,CWHxs/103,Fdc,,Fd,1,HK,1,FALSE
CWHxs,CWHxs/103,Hw,,Hw,2,HK,2,FALSE
CWHxs,CWHxs/103,Cw,,Cw,3,HK,3,FALSE
CWHxs,CWHxs/103,Plc,,Pl,3,HK,3,FALSE
CWHxs,CWHxs/103,Sxw,,Sx,3,HK,3,FALSE
CWHxs,CWHxs/103.1,Fdc,,Fd,1,HK,1,FALSE
CWHxs,CWHxs/103.1,Hw,,Hw,2,HK,2,FALSE
CWHxs,CWHxs/103.1,Cw,,Cw,3,HK,3,FALSE
CWHxs,CWHxs/103.1,Plc,,Pl,3,HK,3,FALSE
CWHxs,CWHxs/103.1,Sxw,,Sx,3,HK,3,FALSE
CWHxs,CWHxs/103.2,Fdc,,Fd,1,HK,1,FALSE
CWHxs,CWHxs/103.2,Hw,,Hw,2,HK,2,FALSE
CWHxs,CWHxs/103.2,Cw,,Cw,3,HK,3,FALSE
CWHxs,CWHxs/103.2,Plc,,Pl,3,HK,3,FALSE
CWHxs,CWHxs/103.2,Pw,,Pw,3,HK,3,FALSE
CWHxs,CWHxs/103.2,Sxw,,Sx,3,HK,3,FALSE
CWHxs,CWHxs/110,Cw,,Cw,1,HK,1,FALSE
CWHxs,CWHxs/110,Fdc,,Fd,1,HK,1,FALSE
CWHxs,CWHxs/110,Hw,,Hw,1,HK,1,FALSE
CWHxs,CWHxs/110,Bg,,Bg,2,HK,2,FALSE
CWHxs,CWHxs/110,Ac,,Ac,3,HK,3,FALSE
CWHxs,CWHxs/110,Ep,,Ep,3,HK,3,FALSE
CWHxs,CWHxs/111,Cw,,Cw,1,HK,1,FALSE
CWHxs,CWHxs/111,Hw,,Hw,1,HK,1,FALSE
CWHxs,CWHxs/111,Bg,,Bg,2,HK,2,FALSE
CWHxs,CWHxs/111,Fdc,,Fd,2,HK,2,FALSE
CWHxs,CWHxs/111,Ac,,Ac,3,HK,3,FALSE
CWHxs,CWHxs/111,Ep,,Ep,3,HK,3,FALSE
CWHxs,CWHxs/112,Cw,,Cw,1,HK,1,FALSE
CWHxs,CWHxs/112,Hw,,Hw,1,HK,1,FALSE
CWHxs,CWHxs/112,Bg,,Bg,2,HK,2,FALSE
CWHxs,CWHxs/112,Fdc,,Fd,2,HK,2,FALSE
CWHxs,CWHxs/112,Ac,,Ac,3,HK,3,FALSE
CWHxs,CWHxs/112,Dr,,Dr,3,HK,3,FALSE
CWHxs,CWHxs/Fl50,Ac,,Ac,1,HK,1,FALSE
CWHxs,CWHxs/Fl50,Dr,,Dr,1,HK,1,FALSE
CWHxs,CWHxs/Fm51.2,Ac,,Ac,1,HK,1,FALSE
CWHxs,CWHxs/Fm51.2,Cw,,Cw,1,HK,1,FALSE
CWHxs,CWHxs/Fm51.2,Dr,,Dr,1,HK,1,FALSE
CWHxs,CWHxs/Fm51.2,Bg,,Bg,3,HK,3,FALSE
CWHxs,CWHxs/Ro,X,,X,,VC,,FALSE
CWHxs,CWHxs/Ro,X,,X,,VC,,FALSE
CWHxs,CWHxs/Ws57,Cw,,Cw,1,HK,1,FALSE
CWHxs,CWHxs/Ws57,Hw,,Hw,1,HK,1,FALSE
CWHxs,CWHxs/Ws57,Ac,,Ac,2,HK,2,FALSE
CWHxs,CWHxs/Ws57,Dr,,Dr,2,HK,2,FALSE
CWHxs,CWHxs/Ws57,Bg,,Bg,3,HK,3,FALSE
IDFww,IDFww/101,Fdc,1,Fd,1,DVM,1,FALSE
IDFww,IDFww/101,Plc,2,Pl,2,DVM,2,FALSE
IDFww,IDFww/101,Cw,3,Cw,3,DVM,3,FALSE
IDFww,IDFww/101,Ep,3,Ep,3,DVM,3,FALSE
IDFww,IDFww/101,Hw,3,Hw,3,DVM,3,FALSE
IDFww,IDFww/101,Lw,3,Lw,3,,3,FALSE
IDFww,IDFww/101,Pyc,4,Py,3,DVM,3,FALSE
IDFww,IDFww/101,Pw,4,Pw,4,DVM,4,FALSE
IDFww,IDFww/101,Ac,3,Ac,5,DVM,5,FALSE
IDFww,IDFww/101,Mb,3,Mb,5,DVM,5,FALSE
IDFww,IDFww/101,Sx,5,Sx,5,DVM,5,FALSE
IDFww,IDFww/101.1,Fdc,1,Fd,1,DVM,1,FALSE
IDFww,IDFww/101.1,Plc,2,Pl,2,DVM,2,FALSE
IDFww,IDFww/101.1,Cw,3,Cw,3,DVM,3,FALSE
IDFww,IDFww/101.1,Ep,3,Ep,3,DVM,3,FALSE
IDFww,IDFww/101.1,Hw,3,Hw,3,DVM,3,FALSE
IDFww,IDFww/101.1,Lw,3,Lw,3,,3,FALSE
IDFww,IDFww/101.1,Pyc,4,Py,3,DVM,3,FALSE
IDFww,IDFww/101.1,Pw,4,Pw,4,DVM,4,FALSE
IDFww,IDFww/101.1,Ac,3,Ac,5,DVM,5,FALSE
IDFww,IDFww/101.1,Mb,3,Mb,5,DVM,5,FALSE
IDFww,IDFww/101.1,Sx,5,Sx,5,DVM,5,FALSE
IDFww,IDFww/101.2,Cw,3,Cw,1,DVM,1,FALSE
IDFww,IDFww/101.2,Fdc,1,Fd,1,DVM,1,FALSE
IDFww,IDFww/101.2,Ep,3,Ep,2,DVM,2,FALSE
IDFww,IDFww/101.2,Plc,2,Pl,2,DVM,2,FALSE
IDFww,IDFww/101.2,Ac,3,Ac,3,DVM,3,FALSE
IDFww,IDFww/101.2,Hw,3,Hw,3,DVM,3,FALSE
IDFww,IDFww/101.2,Lw,3,Lw,3,DVM,3,FALSE
IDFww,IDFww/101.2,Pyc,4,Py,3,DVM,3,FALSE
IDFww,IDFww/101.2,Bg,,Bg,,DVM,3,FALSE
IDFww,IDFww/101.2,Pw,4,Pw,4,DVM,4,FALSE
IDFww,IDFww/101.2,Mb,3,Mb,5,DVM,5,FALSE
IDFww,IDFww/101.2,Sx,5,Sx,5,DVM,5,FALSE
IDFww,IDFww/102,Fdc,3,Fd,2,DVM,2,FALSE
IDFww,IDFww/102,Pyc,4,Py,3,DVM,3,FALSE
IDFww,IDFww/102,Bl,3,Bl,5,DVM,5,FALSE
IDFww,IDFww/102,Cw,3,Cw,5,DVM,5,FALSE
IDFww,IDFww/102,Lw,5,Lw,5,DVM,5,FALSE
IDFww,IDFww/102,Mb,5,Mb,5,DVM,5,FALSE
IDFww,IDFww/102,Plc,1,Pl,5,DVM,5,FALSE
IDFww,IDFww/102,Sx,3,Sx,5,DVM,5,FALSE
IDFww,IDFww/103,Fdc,2,Fd,1,DVM,1,FALSE
IDFww,IDFww/103,Pyc,4,Py,2,DVM,2,FALSE
IDFww,IDFww/103,Ac,3,Ac,3,DVM,3,FALSE
IDFww,IDFww/103,Ep,3,Ep,3,DVM,3,FALSE
IDFww,IDFww/103,Lw,3,Lw,3,,3,FALSE
IDFww,IDFww/103,Mb,3,Mb,3,DVM,3,FALSE
IDFww,IDFww/103,Cw,2,Cw,5,DVM,5,FALSE
IDFww,IDFww/103,Plc,1,Pl,5,DVM,5,FALSE
IDFww,IDFww/103,Sx,3,Sx,5,DVM,5,FALSE
IDFww,IDFww/104,Fdc,2,Fd,1,DVM,1,FALSE
IDFww,IDFww/104,Ac,3,Ac,3,DVM,3,FALSE
IDFww,IDFww/104,Ep,3,Ep,3,DVM,3,FALSE
IDFww,IDFww/104,Lw,3,Lw,3,,3,FALSE
IDFww,IDFww/104,Mb,3,Mb,3,DVM,3,FALSE
IDFww,IDFww/104,Plc,1,Pl,3,DVM,3,FALSE
IDFww,IDFww/104,Pyc,4,Py,3,DVM,3,FALSE
IDFww,IDFww/104,Cw,2,Cw,5,DVM,5,FALSE
IDFww,IDFww/104,Sx,3,Sx,5,DVM,5,FALSE
IDFww,IDFww/110,Cw,3,Cw,1,DVM,1,FALSE
IDFww,IDFww/110,Fdc,1,Fd,1,DVM,1,FALSE
IDFww,IDFww/110,Ep,3,Ep,2,DVM,2,FALSE
IDFww,IDFww/110,Ac,3,Ac,3,DVM,3,FALSE
IDFww,IDFww/110,Bg,,Bg,3,DVM,3,FALSE
IDFww,IDFww/110,Lw,3,Lw,3,,3,FALSE
IDFww,IDFww/110,Mb,2,Mb,3,DVM,3,FALSE
IDFww,IDFww/110,Plc,3,Pl,3,DVM,3,FALSE
IDFww,IDFww/110,Pw,4,Pw,4,DVM,4,FALSE
IDFww,IDFww/110,Pyc,4,Py,5,DVM,5,FALSE
IDFww,IDFww/110,Sx,2,Sx,5,DVM,5,FALSE
IDFww,IDFww/111,Ac,1,Ac,1,DVM,1,FALSE
IDFww,IDFww/111,Sx,3,Sx,1,DVM,1,FALSE
IDFww,IDFww/111,Ep,3,Ep,2,DVM,2,FALSE
IDFww,IDFww/111,Fdc,2,Fd,2,DVM,2,FALSE
IDFww,IDFww/111,Lw,3,Lw,3,,3,FALSE
IDFww,IDFww/111,Mb,2,Mb,3,DVM,3,FALSE
IDFww,IDFww/111,Bg,3,Bg,5,DVM,5,FALSE
IDFww,IDFww/111,Cw,1,Cw,5,DVM,5,FALSE
IDFww,IDFww/111,Hw,3,Hw,5,DVM,5,FALSE
IDFww,IDFww/111,Ss,5,Ss,5,DVM,5,FALSE
IDFww,IDFww/112,Ac,1,Ac,1,DVM,1,FALSE
IDFww,IDFww/112,Cw,1,Cw,1,DVM,1,FALSE
IDFww,IDFww/112,Ep,3,Ep,2,DVM,2,FALSE
IDFww,IDFww/112,Bg,3,Bg,3,DVM,3,FALSE
IDFww,IDFww/112,Fdc,2,Fd,3,DVM,3,FALSE
IDFww,IDFww/112,Lw,3,Lw,3,,3,FALSE
IDFww,IDFww/112,Mb,2,Mb,3,DVM,3,FALSE
IDFww,IDFww/112,Sx,3,Sx,3,DVM,3,FALSE
IDFww,IDFww/112,Hw,3,Hw,5,DVM,5,FALSE
IDFww,IDFww/112,Ss,5,Ss,5,DVM,5,FALSE
IDFww,IDFww/Fl,Ac,,Ac,,DVM,1,FALSE
IDFww,IDFww/Fm01,Ac,,Ac,1,DVM,1,FALSE
IDFww,IDFww/Fm01,Sxw,,Sx,3,DVM,3,FALSE
IDFww,IDFww/Fm02,Ac,,Ac,1,DVM,1,FALSE
IDFww,IDFww/Fm02,Bl,,Bl,3,DVM,3,FALSE
IDFww,IDFww/Fm02,Sxw,,Sx,3,DVM,3,FALSE
IDFww,IDFww/Ro,X,,X,,VC,,FALSE
MHmm1,MHmm1/101,Ba,1,Ba,1,BG,1,FALSE
MHmm1,MHmm1/101,Hm,1,Hm,1,BG,1,FALSE
MHmm1,MHmm1/101,Yc,1,Yc,1,BGx,1,FALSE
MHmm1,MHmm1/101,Hw,3,Hw,3,BG,3,FALSE
MHmm1,MHmm1/101,Ss,3,Ss,3,BG,4,FALSE
MHmm1,MHmm1/101,Bp,4,Bp,4,BGx,4,TRUE
MHmm1,MHmm1/101,Sxw,,Sx,4,BGx,4,FALSE
MHmm1,MHmm1/101,Cw,5,Cw,5,BG,5,FALSE
MHmm1,MHmm1/101,Fdc,5,Fd,5,BGx,5,FALSE
MHmm1,MHmm1/101a,Ba,1,Ba,1,BG,1,FALSE
MHmm1,MHmm1/101a,Hm,1,Hm,1,BG,1,FALSE
MHmm1,MHmm1/101a,Yc,1,Yc,1,BGx,1,FALSE
MHmm1,MHmm1/101a,Hw,3,Hw,3,BG,3,FALSE
MHmm1,MHmm1/101a,Ss,3,Ss,3,BG,3,FALSE
MHmm1,MHmm1/101a,Bp,4,Bp,4,BGx,4,TRUE
MHmm1,MHmm1/101a,Sxw,,Sx,4,BGx,4,FALSE
MHmm1,MHmm1/101a,Cw,5,Cw,5,BG,5,FALSE
MHmm1,MHmm1/101a,Fdc,5,Fd,5,BGx,5,FALSE
MHmm1,MHmm1/101b,Ba,1,Ba,1,BG,2,FALSE
MHmm1,MHmm1/101b,Hm,1,Hm,1,BG,2,FALSE
MHmm1,MHmm1/101b,Yc,1,Yc,1,BGx,2,FALSE
MHmm1,MHmm1/101b,Hw,3,Hw,3,BG,3,FALSE
MHmm1,MHmm1/101b,Ss,3,Ss,3,BG,4,FALSE
MHmm1,MHmm1/101b,Bp,4,Bp,4,BGx,4,TRUE
MHmm1,MHmm1/101b,Sxw,,Sx,4,BGx,4,FALSE
MHmm1,MHmm1/101b,Cw,5,Cw,5,BG,5,FALSE
MHmm1,MHmm1/101b,Fdc,5,Fd,5,BGx,5,FALSE
MHmm1,MHmm1/102,Ba,2,Ba,3,BGx,3,FALSE
MHmm1,MHmm1/102,Hm,3,Hm,3,BG,3,FALSE
MHmm1,MHmm1/102,Hw,,Hw,3,BG,4,FALSE
MHmm1,MHmm1/102,Yc,2,Yc,3,BGx,3,FALSE
MHmm1,MHmm1/102,Ss,4,Ss,5,BGx,5,FALSE
MHmm1,MHmm1/102,Sxw,,Sx,5,BG,5,FALSE
MHmm1,MHmm1/103,Ba,,Ba,3,BGx,3,FALSE
MHmm1,MHmm1/103,Hm,,Hm,3,BGx,3,FALSE
MHmm1,MHmm1/103,Yc,,Yc,3,BGx,3,FALSE
MHmm1,MHmm1/103,Hw,,Hw,4,,4,FALSE
MHmm1,MHmm1/103,Sx,,Sx,4,,4,FALSE
MHmm1,MHmm1/104,Ba,,Ba,2,BGx,2,FALSE
MHmm1,MHmm1/104,Hm,,Hm,2,BGx,2,FALSE
MHmm1,MHmm1/104,Yc,,Yc,2,BGx,2,FALSE
MHmm1,MHmm1/104,Hw,,Hw,4,,4,FALSE
MHmm1,MHmm1/104,Ss,,Ss,4,,4,FALSE
MHmm1,MHmm1/104,Sx,,Sx,4,,4,FALSE
MHmm1,MHmm1/110,Ba,1,Ba,1,BG,1,FALSE
MHmm1,MHmm1/110,Hm,1,Hm,2,BG,2,FALSE
MHmm1,MHmm1/110,Yc,1,Yc,2,BG,2,FALSE
MHmm1,MHmm1/110,Hw,3,Hw,3,BG,3,FALSE
MHmm1,MHmm1/110,Bp,4,Bp,4,BGx,4,TRUE
MHmm1,MHmm1/110,Ss,4,Ss,4,BG,4,FALSE
MHmm1,MHmm1/110,Sxw,,Sx,4,BGx,4,FALSE
MHmm1,MHmm1/111,Hm,1,Hm,1,BG,1,FALSE
MHmm1,MHmm1/111,Yc,1,Yc,1,BG,1,FALSE
MHmm1,MHmm1/111,Ba,1,Ba,2,BGx,2,FALSE
MHmm1,MHmm1/111,Hw,3,Hw,3,BG,3,FALSE
MHmm1,MHmm1/111,Bp,4,Bp,5,BGx,5,TRUE
MHmm1,MHmm1/111,Ss,,Ss,4,,4,FALSE
MHmm1,MHmm1/111,Sx,,Sx,4,,4,FALSE
MHmm1,MHmm1/112,Ba,1,Ba,1,BG,1,FALSE
MHmm1,MHmm1/112,Yc,1,Yc,1,BG,1,FALSE
MHmm1,MHmm1/112,Hm,2,Hm,2,BG,2,FALSE
MHmm1,MHmm1/112,Hw,3,Hw,3,BG,3,FALSE
MHmm1,MHmm1/112,Bp,4,Bp,4,BGx,4,TRUE
MHmm1,MHmm1/112,Ss,,Ss,4,BGx,4,FALSE
MHmm1,MHmm1/112,Sxw,,Sx,4,BGx,4,FALSE
MHmm1,MHmm1/Wb5X,Ba,3,Ba,3,BG,3,FALSE
MHmm1,MHmm1/Wb5X,Hm,3,Hm,3,BG,3,FALSE
MHmm1,MHmm1/Wb5X,Hw,3,Hw,3,BG,3,FALSE
MHmm1,MHmm1/Wb5X,Yc,2,Yc,3,BGx,3,FALSE
MHmm1,MHmm1/Ws55.1,Ba,3,Ba,3,BG,3,FALSE
MHmm1,MHmm1/Ws55.1,Hm,3,Hm,3,BG,3,FALSE
MHmm1,MHmm1/Ws55.1,Hw,3,Hw,3,BG,3,FALSE
MHmm1,MHmm1/Ws55.1,Yc,2,Yc,3,BGx,3,FALSE
MHmm2,MHmm2/101,Ba,2,Ba,1,BG,1,FALSE
MHmm2,MHmm2/101,Hm,1,Hm,1,BG,1,FALSE
MHmm2,MHmm2/101,Bl,3,Bl,2,BGx,2,FALSE
MHmm2,MHmm2/101,Hw,3,Hw,3,BG,3,FALSE
MHmm2,MHmm2/101,Sxw,,Sx,3,BG,3,FALSE
MHmm2,MHmm2/101,Yc,3,Yc,3,BG,3,FALSE
MHmm2,MHmm2/101,Bp,4,Bp,4,BGx,4,TRUE
MHmm2,MHmm2/101,Cw,5,Cw,5,BG,5,FALSE
MHmm2,MHmm2/101,Fdc,5,Fd,5,BGx,5,FALSE
MHmm2,MHmm2/101,Sxl,3,Ss,5,BGx,5,FALSE
MHmm2,MHmm2/101a,Yc,3,Yc,3,BG,4,FALSE
MHmm2,MHmm2/101a,Ba,2,Ba,1,BG,1,FALSE
MHmm2,MHmm2/101a,Hm,1,Hm,1,BG,1,FALSE
MHmm2,MHmm2/101a,Bl,3,Bl,2,BGx,2,FALSE
MHmm2,MHmm2/101a,Hw,3,Hw,3,BG,3,FALSE
MHmm2,MHmm2/101a,Sxw,,Sx,3,BG,3,FALSE
MHmm2,MHmm2/101a,Bp,4,Bp,4,BGx,4,TRUE
MHmm2,MHmm2/101a,Cw,5,Cw,5,BG,5,FALSE
MHmm2,MHmm2/101a,Fdc,5,Fd,5,BGx,5,FALSE
MHmm2,MHmm2/101a,Sxl,3,Ss,5,BGx,5,FALSE
MHmm2,MHmm2/101b,Yc,3,Yc,3,BG,4,FALSE
MHmm2,MHmm2/101b,Ba,2,Ba,1,BG,1,FALSE
MHmm2,MHmm2/101b,Hm,1,Hm,1,BG,1,FALSE
MHmm2,MHmm2/101b,Bl,3,Bl,2,BGx,2,FALSE
MHmm2,MHmm2/101b,Hw,3,Hw,3,BG,3,FALSE
MHmm2,MHmm2/101b,Sxw,,Sx,3,BG,3,FALSE
MHmm2,MHmm2/101b,Bp,4,Bp,4,BGx,4,TRUE
MHmm2,MHmm2/101b,Cw,5,Cw,5,BG,5,FALSE
MHmm2,MHmm2/101b,Fdc,5,Fd,5,BGx,5,FALSE
MHmm2,MHmm2/101b,Sxl,3,Ss,5,BGx,5,FALSE
MHmm2,MHmm2/102,Yc,3,Yc,3,BG,4,FALSE
MHmm2,MHmm2/102,Hm,2,Hm,2,BG,2,FALSE
MHmm2,MHmm2/102,Ba,2,Ba,3,BGx,3,FALSE
MHmm2,MHmm2/102,Bl,3,Bl,3,BG,3,FALSE
MHmm2,MHmm2/102,Hw,3,Hw,3,BG,3,FALSE
MHmm2,MHmm2/102,Sxw,,Sx,3,BG,3,FALSE
MHmm2,MHmm2/102,Sxl,2,Ss,5,BGx,5,FALSE
MHmm2,MHmm2/103,Yc,,Yc,3,BGx,4,FALSE
MHmm2,MHmm2/103,Ba,,Ba,1,BGx,1,FALSE
MHmm2,MHmm2/103,Hm,,Hm,1,BGx,1,FALSE
MHmm2,MHmm2/103,Bl,,Bl,2,BGx,2,FALSE
MHmm2,MHmm2/103,Hw,,Hw,3,BGx,3,FALSE
MHmm2,MHmm2/103,,,Sx,3,BGx,3,FALSE
MHmm2,MHmm2/110,Yc,3,Yc,3,BG,4,FALSE
MHmm2,MHmm2/110,Ba,2,Ba,1,BGx,1,FALSE
MHmm2,MHmm2/110,Hm,1,Hm,2,BG,2,FALSE
MHmm2,MHmm2/110,Sxw,,Sx,2,BGx,2,FALSE
MHmm2,MHmm2/110,Bl,3,Bl,3,BG,3,FALSE
MHmm2,MHmm2/110,Hw,3,Hw,3,BG,3,FALSE
MHmm2,MHmm2/110,Bp,4,Bp,4,BGx,4,TRUE
MHmm2,MHmm2/110,Sxl,1,Ss,5,BGx,5,FALSE
MHmm2,MHmm2/111,Yc,2,Yc,3,BG,4,FALSE
MHmm2,MHmm2/111,Hm,1,Hm,1,BG,1,FALSE
MHmm2,MHmm2/111,Ba,2,Ba,2,BG,2,FALSE
MHmm2,MHmm2/111,Bl,3,Bl,3,BG,3,FALSE
MHmm2,MHmm2/111,Hw,3,Hw,3,BG,3,FALSE
MHmm2,MHmm2/112,Yc,2,Yc,3,BG,4,FALSE
MHmm2,MHmm2/112,Ba,2,Ba,1,BG,1,FALSE
MHmm2,MHmm2/112,Hm,2,Hm,2,BG,2,FALSE
MHmm2,MHmm2/112,Sxw,,Sx,2,BG,2,FALSE
MHmm2,MHmm2/112,Bl,3,Bl,3,BG,3,FALSE
MHmm2,MHmm2/112,Hw,3,Hw,3,BG,3,FALSE
MHmm2,MHmm2/112,Bp,4,Bp,4,BGx,4,TRUE
MHmm2,MHmm2/112,Sxl,1,Ss,5,BGx,5,FALSE
MHmm2,MHmm2/113,Yc,3,Yc,3,BG,4,FALSE
MHmm2,MHmm2/113,Ba,2,Ba,2,BG,2,FALSE
MHmm2,MHmm2/113,Hm,2,Hm,2,BG,2,FALSE
MHmm2,MHmm2/113,Sxw,,Sx,2,BG,2,FALSE
MHmm2,MHmm2/113,Hw,3,Hw,3,BG,3,FALSE
MHmm2,MHmm2/113,Sxl,1,Ss,5,BGx,5,FALSE
MHmm2,MHmm2/Wb5X,Ba,3,Ba,3,BG,3,FALSE
MHmm2,MHmm2/Wb5X,Hm,3,Hm,3,BG,3,FALSE
MHmm2,MHmm2/Wb5X,Hw,3,Hw,3,BG,3,FALSE
MHmm2,MHmm2/Wb5X,Yc,2,Yc,3,BGx,3,FALSE
MHmm2,MHmm2/Wb5X,Bl,5,Bl,5,BG,5,FALSE
MHmm2,MHmm2/Ws55.1,Ba,3,Ba,3,BGx,3,FALSE
MHmm2,MHmm2/Ws55.1,Hm,3,Hm,3,BG,3,FALSE
MHmm2,MHmm2/Ws55.1,Hw,3,Hw,3,BG,3,FALSE
MHmm2,MHmm2/Ws55.1,Sxw,,Sx,3,BGx,3,FALSE
MHmm2,MHmm2/Ws55.1,Yc,3,Yc,3,BG,3,FALSE
MHmm2,MHmm2/Ws55.1,Sxl,3,Ss,5,BGx,5,FALSE
MHmmp,MHmmp/h,Hm,3,Hm,3,BG,3,FALSE
MHmmp,MHmmp/m,Hm,3,Hm,3,BG,3,FALSE
MHmmp,MHmmp/x,Hm,3,Hm,3,BG,3,FALSE
MHms,MHms/101,Bl,,Bl,1,BGx,1,FALSE
MHms,MHms/101,Hm,,Hm,1,BGx,1,FALSE
MHms,MHms/101,Hw,,Hw,3,BGx,3,FALSE
MHms,MHms/101,Ba,,Ba,3,BGx,4,FALSE
MHms,MHms/102,Ba,,Ba,3,BGx,3,FALSE
MHms,MHms/102,Bl,,Bl,3,BGx,3,FALSE
MHms,MHms/102,Hm,,Hm,3,BGx,3,FALSE
MHms,MHms/102,Hw,,Hw,5,BGx,5,FALSE
MHms,MHms/103,Bl,,Bl,1,BGx,1,FALSE
MHms,MHms/103,Hm,,Hm,1,BGx,1,FALSE
MHms,MHms/103,Hw,,Hw,3,BGx,3,FALSE
MHms,MHms/103,Ba,,Ba,3,BGx,4,FALSE
MHms,MHms/104,Bl,,Bl,1,BGx,1,FALSE
MHms,MHms/104,Hm,,Hm,1,BGx,1,FALSE
MHms,MHms/104,Hw,,Hw,3,BGx,3,FALSE
MHms,MHms/104,Ba,,Ba,3,BGx,4,FALSE
MHms,MHms/110,Bl,,Bl,1,BGx,1,FALSE
MHms,MHms/110,Hm,,Hm,2,BGx,2,FALSE
MHms,MHms/110,Hw,,Hw,3,BGx,3,FALSE
MHms,MHms/110,Ba,,Ba,3,BGx,4,FALSE
MHms,MHms/111,Bl,,Bl,2,BGx,2,FALSE
MHms,MHms/111,Hm,,Hm,2,BGx,2,FALSE
MHms,MHms/111,Ba,,Ba,3,BGx,4,FALSE
MHms,MHms/111,Hw,,Hw,5,BGx,5,FALSE
MHms,MHms/112,Bl,,Bl,3,BGx,3,FALSE
MHms,MHms/112,Hm,,Hm,3,BGx,3,FALSE
MHms,MHms/112,Ba,,Ba,3,BGx,4,FALSE
MHms,MHms/112,Hw,,Hw,5,BGx,5,FALSE
MHmsp,MHmsp/h,Bl,,Bl,,,2,FALSE
MHmsp,MHmsp/h,Hm,,Hm,,,2,FALSE
MHmsp,MHmsp/h,Ba,,Ba,,,3,FALSE
MHmsp,MHmsp/h,Hw,,Hw,,,5,FALSE
MHmsp,MHmsp/m,Bl,,Bl,,,1,FALSE
MHmsp,MHmsp/m,Hm,,Hm,,,1,FALSE
MHmsp,MHmsp/m,Ba,,Ba,,,3,FALSE
MHmsp,MHmsp/m,Hw,,Hw,,,3,FALSE
MHmsp,MHmsp/x,Bl,,Bl,,,3,FALSE
MHmsp,MHmsp/x,Hm,,Hm,,,3,FALSE
MHmsp,MHmsp/x,Ba,,Ba,,,4,FALSE
MHmsp,MHmsp/x,Hw,,Hw,,,5,FALSE
MHun,MHun/h,Hm,3,Hm,3,BG,3,FALSE
MHun,MHun/m,Hm,1,Hm,1,BG,1,FALSE
MHun,MHun/x,Hm,2,Hm,2,BG,2,FALSE
MHunp,MHunp/00,Hm,3,Hm,3,BG,3,FALSE
MHvh,MHvh/101,Hm,1,Hm,1,BG,1,FALSE
MHvh,MHvh/101,Yc,2,Yc,1,BG,1,FALSE
