"","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange","Zone","Note"
"7071","MSdm1","MSdm1/112","Pli",2,"Pl",2,NA,FALSE,"MS",NA
"7072","MSdm1","MSdm1/112","Sxw",1,"Sx",1,NA,FALSE,"MS",NA
"7073","MSdm1","MSdm1/113","Act",2,"Ac",2,NA,FALSE,"MS",NA
"7074","MSdm1","MSdm1/113","At",2,"At",2,NA,FALSE,"MS",NA
"7075","MSdm1","MSdm1/113","Bl",2,"Bl",2,NA,FALSE,"MS",NA
"7076","MSdm1","MSdm1/113","Ep",2,"Ep",2,NA,FALSE,"MS",NA
"7077","MSdm1","MSdm1/113","Fdi",5,"Fd",5,NA,FALSE,"MS",NA
"7078","MSdm1","MSdm1/113","Lw",5,"Lw",5,NA,FALSE,"MS",NA
"7079","MSdm1","MSdm1/113","Pli",2,"Pl",2,NA,FALSE,"MS",NA
"7080","MSdm1","MSdm1/113","Sxw",1,"Sx",1,NA,FALSE,"MS",NA
"7081","MSdv","MSdv/01","Bl",2,"Bl",2,NA,FALSE,"MS",NA
"7082","MSdv","MSdv/01","Pli",1,"Pl",1,NA,FALSE,"MS",NA
"7083","MSdv","MSdv/01","Sxw",1,"Sx",1,NA,FALSE,"MS",NA
"7085","MSdv","MSdv/02","Pli",2,"Pl",2,NA,FALSE,"MS",NA
"7090","MSdv","MSdv/03","Bl",3,"Bl",3,NA,FALSE,"MS",NA
"7091","MSdv","MSdv/03","Pli",1,"Pl",1,NA,FALSE,"MS",NA
"7092","MSdv","MSdv/03","Sxw",3,"Sx",3,NA,FALSE,"MS",NA
"7093","MSdv","MSdv/04","Bl",3,"Bl",3,NA,FALSE,"MS",NA
"7094","MSdv","MSdv/04","Pli",1,"Pl",1,NA,FALSE,"MS",NA
"7095","MSdv","MSdv/04","Sxw",3,"Sx",3,NA,FALSE,"MS",NA
"7096","MSdv","MSdv/05","Bl",3,"Bl",3,NA,FALSE,"MS",NA
"7097","MSdv","MSdv/05","Pli",1,"Pl",1,NA,FALSE,"MS",NA
"7098","MSdv","MSdv/05","Sxw",3,"Sx",3,NA,FALSE,"MS",NA
"7099","MSdv","MSdv/06","Bl",2,"Bl",2,NA,FALSE,"MS",NA
"7100","MSdv","MSdv/06","Pli",1,"Pl",1,NA,FALSE,"MS",NA
"7101","MSdv","MSdv/06","Sxw",2,"Sx",2,NA,FALSE,"MS",NA
"7102","MSdv","MSdv/07","Bl",2,"Bl",2,NA,FALSE,"MS",NA
"7103","MSdv","MSdv/07","Pli",1,"Pl",1,NA,FALSE,"MS",NA
"7104","MSdv","MSdv/07","Sxw",1,"Sx",1,NA,FALSE,"MS",NA
"7105","MSdv","MSdv/08","Bl",2,"Bl",2,NA,FALSE,"MS",NA
"7106","MSdv","MSdv/08","Pli",2,"Pl",2,NA,FALSE,"MS",NA
"7107","MSdv","MSdv/08","Sxw",1,"Sx",1,NA,FALSE,"MS",NA
"7108","MSdv","MSdv/09","Bl",2,"Bl",2,NA,FALSE,"MS",NA
"7109","MSdv","MSdv/09","Pli",2,"Pl",2,NA,FALSE,"MS",NA
"7110","MSdv","MSdv/09","Sxw",1,"Sx",1,NA,FALSE,"MS",NA
"7111","MSdw","MSdw/101","Act",3,"Ac",3,NA,FALSE,"MS",NA
"7113","MSdw","MSdw/101","Bl",2,"Bl",2,NA,FALSE,"MS",NA
"7114","MSdw","MSdw/101","Ep",2,"Ep",2,NA,FALSE,"MS",NA
"7115","MSdw","MSdw/101","Fdi",2,"Fd",2,NA,FALSE,"MS",NA
"7116","MSdw","MSdw/101","Lw",1,"Lw",1,NA,TRUE,"MS",NA
"7117","MSdw","MSdw/101","Pli",3,"Pl",3,NA,FALSE,"MS",NA
"7118","MSdw","MSdw/101","Sxw",1,"Sx",1,NA,FALSE,"MS",NA
"7119","MSdw","MSdw/102","At",3,"At",3,NA,FALSE,"MS",NA
"7120","MSdw","MSdw/102","Ep",3,"Ep",3,NA,FALSE,"MS",NA
"7121","MSdw","MSdw/102","Fdi",2,"Fd",2,NA,FALSE,"MS",NA
"7122","MSdw","MSdw/102","Pf",3,"Pf",3,NA,FALSE,"MS",NA
"7123","MSdw","MSdw/102","Pli",3,"Pl",3,NA,FALSE,"MS",NA
"7124","MSdw","MSdw/102","Pyi",4,"Py",4,NA,FALSE,"MS",NA
"7125","MSdw","MSdw/103","At",3,"At",3,NA,FALSE,"MS",NA
"7126","MSdw","MSdw/103","Bl",3,"Bl",3,NA,FALSE,"MS",NA
"7127","MSdw","MSdw/103","Ep",3,"Ep",3,NA,FALSE,"MS",NA
"7128","MSdw","MSdw/103","Fdi",1,"Fd",1,NA,FALSE,"MS",NA
"7129","MSdw","MSdw/103","Lw",2,"Lw",2,NA,FALSE,"MS",NA
"7130","MSdw","MSdw/103","Pf",3,"Pf",3,NA,FALSE,"MS",NA
"7131","MSdw","MSdw/103","Pli",2,"Pl",2,NA,FALSE,"MS",NA
"7132","MSdw","MSdw/103","Pyi",4,"Py",4,NA,FALSE,"MS",NA
"7133","MSdw","MSdw/103","Sxw",3,"Sx",3,NA,FALSE,"MS",NA
"7134","MSdw","MSdw/104","At",3,"At",3,NA,FALSE,"MS",NA
"7135","MSdw","MSdw/104","Bl",3,"Bl",3,NA,FALSE,"MS",NA
"7136","MSdw","MSdw/104","Ep",3,"Ep",3,NA,FALSE,"MS",NA
"7137","MSdw","MSdw/104","Fdi",2,"Fd",2,NA,FALSE,"MS",NA
"7138","MSdw","MSdw/104","Lw",2,"Lw",2,NA,FALSE,"MS",NA
"7139","MSdw","MSdw/104","Pli",1,"Pl",1,NA,FALSE,"MS",NA
"7140","MSdw","MSdw/104","Sxw",3,"Sx",3,NA,FALSE,"MS",NA
"7141","MSdw","MSdw/110","Act",2,"Ac",2,NA,FALSE,"MS",NA
"7142","MSdw","MSdw/110","At",2,"At",2,NA,FALSE,"MS",NA
"7143","MSdw","MSdw/110","Bl",2,"Bl",2,NA,FALSE,"MS",NA
"7144","MSdw","MSdw/110","Cw",3,"Cw",3,NA,FALSE,"MS",NA
"7145","MSdw","MSdw/110","Ep",2,"Ep",2,NA,FALSE,"MS",NA
"7146","MSdw","MSdw/110","Fdi",2,"Fd",2,NA,FALSE,"MS",NA
"7147","MSdw","MSdw/110","Lw",2,"Lw",2,NA,FALSE,"MS",NA
"7148","MSdw","MSdw/110","Pli",2,"Pl",2,NA,FALSE,"MS",NA
"7149","MSdw","MSdw/110","Sxw",1,"Sx",1,NA,FALSE,"MS",NA
"7150","MSdw","MSdw/111","Act",2,"Ac",2,NA,FALSE,"MS",NA
"7151","MSdw","MSdw/111","At",3,"At",3,NA,FALSE,"MS",NA
"7152","MSdw","MSdw/111","Bl",2,"Bl",2,NA,FALSE,"MS",NA
"7153","MSdw","MSdw/111","Ep",3,"Ep",3,NA,FALSE,"MS",NA
"7154","MSdw","MSdw/111","Sxw",2,"Sx",2,NA,FALSE,"MS",NA
"7165","MSdw","MSdw/112","Act",5,"Ac",5,NA,FALSE,"MS",NA
"7166","MSdw","MSdw/112","At",5,"At",5,NA,FALSE,"MS",NA
"7167","MSdw","MSdw/112","Bl",3,"Bl",3,NA,FALSE,"MS",NA
"7168","MSdw","MSdw/112","Ep",3,"Ep",3,NA,FALSE,"MS",NA
"7169","MSdw","MSdw/112","Pli",3,"Pl",3,NA,FALSE,"MS",NA
"7170","MSdw","MSdw/112","Sxw",2,"Sx",2,NA,FALSE,"MS",NA
"7175","MSxv","MSxv/01","Lw",5,"Lw",5,NA,TRUE,"MS",NA
"7202","SBPSdc","SBPSdc/01","Lw",4,"Lw",4,NA,TRUE,"SBPS",NA
"7222","SBPSdc","SBPSdc/05","Lw",4,"Lw",4,NA,TRUE,"SBPS",NA
"7239","SBPSmc","SBPSmc/01","At",3,"At",3,NA,FALSE,"SBPS",NA
"7240","SBPSmc","SBPSmc/01","Lw",4,"Lw",4,NA,TRUE,"SBPS",NA
"7241","SBPSmc","SBPSmc/01","Pli",1,"Pl",1,NA,FALSE,"SBPS",NA
"7242","SBPSmc","SBPSmc/01","Sb",3,"Sb",3,NA,FALSE,"SBPS",NA
"7243","SBPSmc","SBPSmc/01","Sxw",2,"Sx",2,NA,FALSE,"SBPS",NA
"7244","SBPSmc","SBPSmc/01a","At",3,"At",3,NA,FALSE,"SBPS",NA
"7245","SBPSmc","SBPSmc/01a","Lw",4,"Lw",4,NA,TRUE,"SBPS",NA
"7246","SBPSmc","SBPSmc/01a","Pli",1,"Pl",1,NA,FALSE,"SBPS",NA
"7247","SBPSmc","SBPSmc/01a","Sb",3,"Sb",3,NA,FALSE,"SBPS",NA
"7248","SBPSmc","SBPSmc/01a","Sxw",2,"Sx",2,NA,FALSE,"SBPS",NA
"7249","SBPSmc","SBPSmc/01b","At",3,"At",3,NA,FALSE,"SBPS",NA
"7250","SBPSmc","SBPSmc/01b","Lw",4,"Lw",4,NA,TRUE,"SBPS",NA
"7251","SBPSmc","SBPSmc/01b","Pli",1,"Pl",1,NA,FALSE,"SBPS",NA
"7252","SBPSmc","SBPSmc/01b","Sb",3,"Sb",3,NA,FALSE,"SBPS",NA
"7253","SBPSmc","SBPSmc/01b","Sxw",2,"Sx",2,NA,FALSE,"SBPS",NA
"7254","SBPSmc","SBPSmc/02","At",3,"At",3,NA,FALSE,"SBPS",NA
"7255","SBPSmc","SBPSmc/02","Pli",2,"Pl",2,NA,FALSE,"SBPS",NA
"7256","SBPSmc","SBPSmc/02","Sb",3,"Sb",3,NA,FALSE,"SBPS",NA
"7257","SBPSmc","SBPSmc/02","Sxw",3,"Sx",3,NA,FALSE,"SBPS",NA
"7258","SBPSmc","SBPSmc/03","At",3,"At",3,NA,FALSE,"SBPS",NA
"7259","SBPSmc","SBPSmc/03","Pli",2,"Pl",2,NA,FALSE,"SBPS",NA
"7260","SBPSmc","SBPSmc/03","Sb",1,"Sb",1,NA,FALSE,"SBPS",NA
"7261","SBPSmc","SBPSmc/03","Sxw",3,"Sx",3,NA,FALSE,"SBPS",NA
"7262","SBPSmc","SBPSmc/04","At",3,"At",3,NA,FALSE,"SBPS",NA
"7263","SBPSmc","SBPSmc/04","Pli",2,"Pl",2,NA,FALSE,"SBPS",NA
"7264","SBPSmc","SBPSmc/04","Sb",2,"Sb",2,NA,FALSE,"SBPS",NA
"7265","SBPSmc","SBPSmc/04","Sxw",3,"Sx",3,NA,FALSE,"SBPS",NA
"7266","SBPSmc","SBPSmc/05","Act",3,"Ac",3,NA,FALSE,"SBPS",NA
"7267","SBPSmc","SBPSmc/05","Pli",2,"Pl",2,NA,FALSE,"SBPS",NA
"7268","SBPSmc","SBPSmc/05","Sb",3,"Sb",3,NA,FALSE,"SBPS",NA
"7269","SBPSmc","SBPSmc/05","Sxw",2,"Sx",2,NA,FALSE,"SBPS",NA
"7270","SBPSmc","SBPSmc/06","Act",3,"Ac",3,NA,FALSE,"SBPS",NA
"7271","SBPSmc","SBPSmc/06","Pli",2,"Pl",2,NA,FALSE,"SBPS",NA
"7272","SBPSmc","SBPSmc/06","Sb",3,"Sb",3,NA,FALSE,"SBPS",NA
"7273","SBPSmc","SBPSmc/06","Sxw",3,"Sx",3,NA,FALSE,"SBPS",NA
"7274","SBPSmc","SBPSmc/07","Pli",2,"Pl",2,NA,FALSE,"SBPS",NA
"7275","SBPSmc","SBPSmc/07","Sb",2,"Sb",2,NA,FALSE,"SBPS",NA
"7276","SBPSmc","SBPSmc/07","Sxw",3,"Sx",3,NA,FALSE,"SBPS",NA
"7280","SBPSmk","SBPSmk/01","Lw",3,"Lw",3,NA,TRUE,"SBPS",NA
"7328","SBPSxc","SBPSxc/02","Fdi",5,"Fd",5,NA,FALSE,"SBPS",NA
"7331","SBPSxc","SBPSxc/02a","Fdi",5,"Fd",5,NA,FALSE,"SBPS",NA
"7334","SBPSxc","SBPSxc/02b","Fdi",5,"Fd",5,NA,FALSE,"SBPS",NA
"7337","SBPSxc","SBPSxc/02c","Fdi",5,"Fd",5,NA,FALSE,"SBPS",NA
"7357","SBSdh1","SBSdh1/01","Lw",2,"Lw",2,NA,TRUE,"SBS",NA
"7363","SBSdh1","SBSdh1/03","Lw",3,"Lw",3,NA,TRUE,"SBS",NA
"7389","SBSdh2","SBSdh2/01","At",3,"At",3,NA,FALSE,"SBS",NA
"7390","SBSdh2","SBSdh2/01","Bl",2,"Bl",2,NA,FALSE,"SBS",NA
"7391","SBSdh2","SBSdh2/01","Ep",3,"Ep",3,NA,FALSE,"SBS",NA
"7392","SBSdh2","SBSdh2/01","Fdi",3,"Fd",3,NA,FALSE,"SBS",NA
"7393","SBSdh2","SBSdh2/01","Pli",1,"Pl",1,NA,FALSE,"SBS",NA
"7394","SBSdh2","SBSdh2/01","Sxw",1,"Sx",1,NA,FALSE,"SBS",NA
"7395","SBSdh2","SBSdh2/02","Pli",2,"Pl",2,NA,FALSE,"SBS",NA
"7396","SBSdh2","SBSdh2/02","Sxw",3,"Sx",3,NA,FALSE,"SBS",NA
"7397","SBSdh2","SBSdh2/03","Fdi",3,"Fd",3,NA,FALSE,"SBS",NA
"7398","SBSdh2","SBSdh2/03","Pli",1,"Pl",1,NA,FALSE,"SBS",NA
"7399","SBSdh2","SBSdh2/03","Pw",3,"Pw",3,NA,FALSE,"SBS",NA
"7400","SBSdh2","SBSdh2/04","Fdi",3,"Fd",3,NA,FALSE,"SBS",NA
"7401","SBSdh2","SBSdh2/04","Pli",1,"Pl",1,NA,FALSE,"SBS",NA
"7402","SBSdh2","SBSdh2/04","Sxw",2,"Sx",2,NA,FALSE,"SBS",NA
"7403","SBSdh2","SBSdh2/05","At",3,"At",3,NA,FALSE,"SBS",NA
"7404","SBSdh2","SBSdh2/05","Pli",1,"Pl",1,NA,FALSE,"SBS",NA
"7405","SBSdh2","SBSdh2/05","Sb",3,"Sb",3,NA,FALSE,"SBS",NA
"7406","SBSdh2","SBSdh2/05","Sxw",3,"Sx",3,NA,FALSE,"SBS",NA
"7407","SBSdh2","SBSdh2/06","At",2,"At",2,NA,FALSE,"SBS",NA
"7408","SBSdh2","SBSdh2/06","Bl",2,"Bl",2,NA,FALSE,"SBS",NA
"7409","SBSdh2","SBSdh2/06","Ep",3,"Ep",3,NA,FALSE,"SBS",NA
"7410","SBSdh2","SBSdh2/06","Fdi",3,"Fd",3,NA,FALSE,"SBS",NA
"7411","SBSdh2","SBSdh2/06","Pli",1,"Pl",1,NA,FALSE,"SBS",NA
"7412","SBSdh2","SBSdh2/06","Sxw",1,"Sx",1,NA,FALSE,"SBS",NA
"7413","SBSdh2","SBSdh2/07","Act",2,"Ac",2,NA,FALSE,"SBS",NA
"7414","SBSdh2","SBSdh2/07","At",2,"At",2,NA,FALSE,"SBS",NA
"7415","SBSdh2","SBSdh2/07","Bl",2,"Bl",2,NA,FALSE,"SBS",NA
"7416","SBSdh2","SBSdh2/07","Ep",3,"Ep",3,NA,FALSE,"SBS",NA
"7417","SBSdh2","SBSdh2/07","Fdi",5,"Fd",5,NA,FALSE,"SBS",NA
"7418","SBSdh2","SBSdh2/07","Pli",3,"Pl",3,NA,FALSE,"SBS",NA
"7419","SBSdh2","SBSdh2/07","Sxw",1,"Sx",1,NA,FALSE,"SBS",NA
"7420","SBSdh2","SBSdh2/08","Pli",3,"Pl",3,NA,FALSE,"SBS",NA
"7421","SBSdh2","SBSdh2/08","Sb",1,"Sb",1,NA,FALSE,"SBS",NA
"7422","SBSdh2","SBSdh2/08","Sxw",1,"Sx",1,NA,FALSE,"SBS",NA
"7426","SBSdk","SBSdk/01","Lw",2,"Lw",2,NA,TRUE,"SBS",NA
"7432","SBSdk","SBSdk/01a","Lw",2,"Lw",2,NA,TRUE,"SBS",NA
"7438","SBSdk","SBSdk/01b","Lw",2,"Lw",2,NA,TRUE,"SBS",NA
"7448","SBSdk","SBSdk/03","Lw",2,"Lw",2,NA,TRUE,"SBS",NA
"7455","SBSdk","SBSdk/04","Lw",2,"Lw",2,NA,TRUE,"SBS",NA
"7461","SBSdk","SBSdk/05","Lw",2,"Lw",2,NA,TRUE,"SBS",NA
"7469","SBSdk","SBSdk/06","Lw",2,"Lw",2,NA,TRUE,"SBS",NA
"7493","SBSdk","SBSdk/08a","Act",1,"Ac",1,NA,FALSE,"SBS",NA
"7494","SBSdk","SBSdk/08a","At",3,"At",3,NA,FALSE,"SBS",NA
"7495","SBSdk","SBSdk/08a","Ep",3,"Ep",3,NA,FALSE,"SBS",NA
"7496","SBSdk","SBSdk/08a","Pli",2,"Pl",2,NA,FALSE,"SBS",NA
"7497","SBSdk","SBSdk/08a","Sxw",1,"Sx",1,NA,FALSE,"SBS",NA
"7498","SBSdk","SBSdk/08b","Act",1,"Ac",1,NA,FALSE,"SBS",NA
"7499","SBSdk","SBSdk/08b","At",3,"At",3,NA,FALSE,"SBS",NA
"7500","SBSdk","SBSdk/08b","Ep",3,"Ep",3,NA,FALSE,"SBS",NA
"7501","SBSdk","SBSdk/08b","Pli",2,"Pl",2,NA,FALSE,"SBS",NA
"7502","SBSdk","SBSdk/08b","Sxw",1,"Sx",1,NA,FALSE,"SBS",NA
"7589","SBSdw2","SBSdw2/01","Lw",2,"Lw",2,NA,TRUE,"SBS",NA
"7618","SBSdw2","SBSdw2/06","Lw",2,"Lw",2,NA,TRUE,"SBS",NA
"7649","SBSdw2","SBSdw2/08","Lw",3,"Lw",3,NA,TRUE,"SBS",NA
"7683","SBSdw3","SBSdw3/01","Lw",2,"Lw",2,NA,TRUE,"SBS",NA
"7695","SBSdw3","SBSdw3/04","Lw",2,"Lw",2,NA,TRUE,"SBS",NA
"7707","SBSdw3","SBSdw3/06","Lw",3,"Lw",3,NA,TRUE,"SBS",NA
"7715","SBSdw3","SBSdw3/07","Lw",3,"Lw",3,NA,TRUE,"SBS",NA
"7728","SBSdw3","SBSdw3/10","Lt",3,"Lt",3,NA,FALSE,"SBS",NA
"7826","SBSmc2","SBSmc2/04","Bl",2,"Bl",2,NA,FALSE,"SBS",NA
"7829","SBSmc2","SBSmc2/04","Pli",1,"Pl",1,NA,FALSE,"SBS",NA
"7830","SBSmc2","SBSmc2/04","Sxw",1,"Sx",1,NA,FALSE,"SBS",NA
"7854","SBSmc2","SBSmc2/08","At",3,"At",3,NA,FALSE,"SBS",NA
"7888","SBSmc2","SBSmc2/11","Bl",2,"Bl",2,NA,FALSE,"SBS",NA
"7889","SBSmc2","SBSmc2/11","Pli",2,"Pl",2,NA,FALSE,"SBS",NA
"7890","SBSmc2","SBSmc2/11","Sxw",1,"Sx",1,NA,FALSE,"SBS",NA
"7944","SBSmh","SBSmh/01","Lw",2,"Lw",2,NA,TRUE,"SBS",NA
"7984","SBSmh","SBSmh/05","Lw",2,"Lw",2,NA,TRUE,"SBS",NA
"7998","SBSmh","SBSmh/06","Lw",2,"Lw",2,NA,TRUE,"SBS",NA
"8035","SBSmk1","SBSmk1/01","Lw",3,"Lw",3,NA,TRUE,"SBS",NA
"8049","SBSmk1","SBSmk1/04","Lw",3,"Lw",3,NA,TRUE,"SBS",NA
"8056","SBSmk1","SBSmk1/05","Lw",3,"Lw",3,NA,TRUE,"SBS",NA
"8068","SBSmk1","SBSmk1/07","Lw",3,"Lw",3,NA,TRUE,"SBS",NA
"8224","SBSun","SBSun/h","Bl",1,"Bl",1,NA,FALSE,"SBS",NA
"8225","SBSun","SBSun/m","Bl",1,"Bl",1,NA,FALSE,"SBS",NA
"8226","SBSun","SBSun/x","Bl",1,"Bl",1,NA,FALSE,"SBS",NA
"8385","SBSwk1","SBSwk1/10","Act",3,"Ac",3,NA,FALSE,"SBS",NA
"8386","SBSwk1","SBSwk1/10","Bl",2,"Bl",2,NA,FALSE,"SBS",NA
"8387","SBSwk1","SBSwk1/10","Pli",2,"Pl",2,NA,FALSE,"SBS",NA
"8388","SBSwk1","SBSwk1/10","Sxw",1,"Sx",1,NA,FALSE,"SBS",NA
"8395","SBSwk1","SBSwk1/12","At",3,"At",3,NA,FALSE,"SBS",NA
"8396","SBSwk1","SBSwk1/12","Pli",2,"Pl",2,NA,FALSE,"SBS",NA
"8397","SBSwk1","SBSwk1/12","Sb",3,"Sb",3,NA,FALSE,"SBS",NA
"8398","SBSwk1","SBSwk1/12","Sxw",3,"Sx",3,NA,FALSE,"SBS",NA
"8441","SBSwk3","SBSwk3/01","Lw",3,"Lw",3,NA,TRUE,"SBS",NA
"8458","SBSwk3","SBSwk3/04","Lw",3,"Lw",3,NA,TRUE,"SBS",NA
"8471","SBSwk3","SBSwk3/06","Lw",3,"Lw",3,NA,TRUE,"SBS",NA
"8556","SWBun","SWBun/h","Acb",NA,"Ac",3,NA,FALSE,"SWB",NA
"8557","SWBun","SWBun/h","Bl",NA,"Bl",3,NA,FALSE,"SWB",NA
"8558","SWBun","SWBun/h","Sb",NA,"Sb",3,NA,FALSE,"SWB",NA
"8559","SWBun","SWBun/h","Sw",NA,"Sx",2,NA,FALSE,"SWB",NA
"8560","SWBun","SWBun/m","At",NA,"At",3,NA,FALSE,"SWB",NA
"8561","SWBun","SWBun/m","Bl",NA,"Bl",2,NA,FALSE,"SWB",NA
"8562","SWBun","SWBun/m","Pli",NA,"Pl",3,NA,FALSE,"SWB",NA
"8563","SWBun","SWBun/m","Sb",NA,"Sb",3,NA,FALSE,"SWB",NA
"8564","SWBun","SWBun/m","Sw",NA,"Sx",2,NA,FALSE,"SWB",NA
"8565","SWBun","SWBun/x","At",NA,"At",3,NA,FALSE,"SWB",NA
"8566","SWBun","SWBun/x","Pli",NA,"Pl",3,NA,FALSE,"SWB",NA
"8567","SWBun","SWBun/x","Sw",NA,"Sx",3,NA,FALSE,"SWB",NA
"8568","SWBvk","SWBvk/h","Sw",3,"Sx",3,NA,FALSE,"SWB",NA
"8569","SWBvk","SWBvk/m","Sw",2,"Sx",2,NA,FALSE,"SWB",NA
"8570","SWBvk","SWBvk/x","Sw",2,"Sx",2,NA,FALSE,"SWB",NA
"8577","BGxh2","BGxh1/Fm01","Act",1,"Ac",1,NA,FALSE,"BG",NA
"8578","BGxh2","BGxh1/Fm01","At",2,"At",2,NA,FALSE,"BG",NA
"8579","BGxh2","BGxh1/Fm01","Ep",2,"Ep",2,NA,FALSE,"BG",NA
"8580","BGxh2","BGxh1/Fm01","Fdi",3,"Fd",3,NA,FALSE,"BG",NA
"8581","BGxh2","BGxh1/Fm01","Pyi",3,"Py",3,NA,FALSE,"BG",NA
"8582","BGxh2","BGxh1/Fm06","Act",1,"Ac",1,NA,FALSE,"BG",NA
"8583","BGxh2","BGxh1/Fm06","At",2,"At",2,NA,FALSE,"BG",NA
"8584","BGxh2","BGxh1/Fm06","Ep",2,"Ep",2,NA,FALSE,"BG",NA
"8585","BGxh2","BGxh1/Fm06","Fdi",3,"Fd",3,NA,FALSE,"BG",NA
"8586","BGxh2","BGxh1/Fm06","Pyi",3,"Py",3,NA,FALSE,"BG",NA
"8591","BGxh2","BGxh2/Fm01","Act",1,"Ac",1,NA,FALSE,"BG",NA
"8592","BGxh2","BGxh2/Fm01","At",2,"At",2,NA,FALSE,"BG",NA
"8593","BGxh2","BGxh2/Fm01","Ep",2,"Ep",2,NA,FALSE,"BG",NA
"8594","BGxh2","BGxh2/Fm01","Fdi",3,"Fd",3,NA,FALSE,"BG",NA
"8595","BGxh2","BGxh2/Fm01","Pyi",3,"Py",3,NA,FALSE,"BG",NA
"8596","PPxh2","BGxh2/Fm05","Act",1,"Ac",1,NA,FALSE,"PP",NA
"8597","PPxh2","BGxh2/Fm05","At",2,"At",2,NA,FALSE,"PP",NA
"8598","PPxh2","BGxh2/Fm05","Ep",2,"Ep",2,NA,FALSE,"PP",NA
"8599","PPxh2","BGxh2/Fm05","Fdi",3,"Fd",3,NA,FALSE,"PP",NA
"8600","PPxh2","BGxh2/Fm05","Pyi",3,"Py",3,NA,FALSE,"PP",NA
"8601","BGxh2","BGxh2/Fm06","Act",1,"Ac",1,NA,FALSE,"BG",NA
"8602","BGxh2","BGxh2/Fm06","At",2,"At",2,NA,FALSE,"BG",NA
"8603","BGxh2","BGxh2/Fm06","Ep",2,"Ep",2,NA,FALSE,"BG",NA
"8604","BGxh2","BGxh2/Fm06","Fdi",3,"Fd",3,NA,FALSE,"BG",NA
"8605","BGxh2","BGxh2/Fm06","Pyi",3,"Py",3,NA,FALSE,"BG",NA
"8612","BGxw1","BGxw1/Fm01","Act",1,"Ac",1,NA,FALSE,"BG",NA
"8613","BGxw1","BGxw1/Fm01","At",2,"At",2,NA,FALSE,"BG",NA
"8614","BGxw1","BGxw1/Fm01","Ep",2,"Ep",2,NA,FALSE,"BG",NA
"8615","BGxw1","BGxw1/Fm01","Fdi",3,"Fd",3,NA,FALSE,"BG",NA
"8616","BGxw1","BGxw1/Fm01","Pyi",3,"Py",3,NA,FALSE,"BG",NA
"8617","BGxw1","BGxw1/Fm05","Act",1,"Ac",1,NA,FALSE,"BG",NA
"8618","BGxw1","BGxw1/Fm05","At",2,"At",2,NA,FALSE,"BG",NA
"8619","BGxw1","BGxw1/Fm05","Ep",2,"Ep",2,NA,FALSE,"BG",NA
"8620","BGxw1","BGxw1/Fm05","Fdi",3,"Fd",3,NA,FALSE,"BG",NA
"8621","BGxw1","BGxw1/Fm05","Pyi",3,"Py",3,NA,FALSE,"BG",NA
"8643","ESSFdc2","ESSFdc2/112","Pli",2,"Pl",2,NA,FALSE,"ESSF",NA
"8819","ESSFmw2","ESSFmw2/06","Pli",3,"Pl",3,NA,FALSE,"ESSF",NA
"8826","ESSFmw2","ESSFmw2/07","Pli",3,"Pl",3,NA,FALSE,"ESSF",NA
"8861","ESSFxc1","ESSFxc1/102","Fdi",3,"Fd",3,NA,FALSE,"ESSF",NA
"8886","ESSFxc1","ESSFxc1/Ws08","Sx",NA,"Sx",4,NA,FALSE,"ESSF",NA
"8887","ESSFxc1","ESSFxc1/Ws08","Bl",NA,"Bl",4,NA,FALSE,"ESSF",NA
"8888","ESSFxc1","ESSFxc1/Ws12","Sx",NA,"Sx",4,NA,FALSE,"ESSF",NA
"8889","ESSFxc1","ESSFxc1/Ws12","Bl",NA,"Bl",4,NA,FALSE,"ESSF",NA
"8908","ESSFxc2","ESSFxc2/Ws08","Sx",NA,"Sx",4,NA,FALSE,"ESSF",NA
"8909","ESSFxc2","ESSFxc2/Ws08","Bl",NA,"Bl",4,NA,FALSE,"ESSF",NA
"8935","ESSFxc3","ESSFxc3/10","Bl",NA,"Bl",4,NA,FALSE,"ESSF",NA
"8936","ESSFxc3","ESSFxc3/10","Se",NA,"Sx",4,NA,FALSE,"ESSF",NA
"8949","ICHdw3","ICHdw3/02","Lw",3,"Lw",3,NA,TRUE,"ICH",NA
"9002","ICHdw3","ICHdw3/08","At",3,"At",3,NA,FALSE,"ICH",NA
"9005","ICHdw3","ICHdw3/08","Ep",3,"Ep",3,NA,FALSE,"ICH",NA
"9072","ICHmw3","ICHmw3/03","Pw",3,"Pw",3,NA,FALSE,"ICH",NA
"9116","ICHmw3","ICHmw3/09","Pli",NA,"Pl",4,NA,FALSE,"ICH",NA
"9117","ICHvk1","ICHvk1/01","Act",3,"Ac",NA,NA,FALSE,"ICH",NA
"9118","ICHvk1","ICHvk1/01","At",3,"At",NA,NA,FALSE,"ICH",NA
"9121","ICHvk1","ICHvk1/01","Ep",3,"Ep",NA,NA,FALSE,"ICH",NA
"9122","ICHvk1","ICHvk1/01","Fdi",3,"Fd",NA,NA,FALSE,"ICH",NA
"9126","ICHvk1","ICHvk1/02","Act",3,"Ac",NA,NA,FALSE,"ICH",NA
"9127","ICHvk1","ICHvk1/02","At",3,"At",NA,NA,FALSE,"ICH",NA
"9130","ICHvk1","ICHvk1/02","Ep",3,"Ep",NA,NA,FALSE,"ICH",NA
